draw,pipeline,S,flag_NH-Black,p_NH-Black,flag_NH-Asian,p_NH-Asian,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,flag_Hispanic,p_Hispanic,flag_NH-Other-Multi,p_NH-Other-Multi
166,A_good,0,False,0.8553357466922016,False,0.6419215989768519,False,0.7000196800383784,False,0.15347863368820988,False,0.8293855201281536
167,A_good,0,False,0.8827836653116612,False,0.3138170643315249,False,0.09318505439541169,False,0.7383169130701522,False,0.05227584844253625
168,A_good,0,False,0.24068959555065483,False,0.32232304640101683,False,0.9823912857868282,False,0.5369903712894697,False,0.7724230888543268
169,A_good,0,False,0.8895725708749128,False,0.9949299058868211,False,0.8047980189576072,False,0.9898987298623033,False,0.5399850933481868
170,A_good,0,False,0.16252862704036597,False,0.3540034170282077,False,0.6483114760493436,False,0.7957914814770234,False,0.18981465140219356
171,A_good,0,False,0.08891018693595555,False,0.562413253739717,False,0.5187996281804903,False,0.5017218174664859,False,0.6608558566010876
172,A_good,0,False,0.9184183337376117,False,0.46347878809049015,False,0.017713522918249215,False,0.33752586011527197,False,0.0945142432779788
173,A_good,0,False,0.28136931660514997,False,0.5680961843506134,False,0.2251677698912088,False,0.252450085229983,False,0.8481376482256522
174,A_good,0,False,0.21260783237168535,False,0.13892639245186356,False,0.46107071233885766,False,0.20162010860487567,False,0.2110510055614998
175,A_good,0,False,0.17057107277033978,False,0.39114238478902974,False,0.7489631034868428,False,0.07301064475636346,False,0.6396130972539551
176,A_good,0,False,0.5661212942806527,False,0.31457536505848815,False,0.9796144937441473,False,0.5318236074282778,False,0.4226890533422355
177,A_good,0,False,0.4584106855050447,False,0.16751755628800158,False,0.42267520516047175,False,0.32848179235231667,False,0.1442273311932519
178,A_good,0,False,0.657048617690323,False,0.990310371362965,False,0.07055880185354928,False,0.13833220501046561,False,0.45382439935781904
179,A_good,0,False,0.6091297358909921,False,0.0659973358204204,False,0.8875201385349184,False,0.3664424440425109,False,0.43169231013059095
180,A_good,0,False,0.7178754420933879,False,0.07817487588081833,False,0.2728074673528441,False,0.7336105871474916,False,0.7495538513419072
181,A_good,0,False,0.7486673663906401,False,0.29383893601562305,False,0.9692499622842828,False,0.8377015490486408,False,0.017878375938300942
182,A_good,0,False,0.502867960333278,False,0.3472499266947311,False,0.7506787412859861,False,0.11458469576345294,False,0.38101278125698357
183,A_good,0,False,0.5753674280435503,False,0.5242310404958774,False,0.33198269385395596,False,0.24901721992517012,False,0.6672278539304253
184,A_good,0,False,0.2875137337601761,False,0.9645530225375761,False,0.7998633899481584,False,0.306368221983188,False,0.6110813331323981
