draw,S,mae_or_nonnull,beta_NH-Black,se_NH-Black,OR_NH-Black,covered_NH-Black,flag_NH-Black,p_NH-Black,beta_NH-Asian,se_NH-Asian,OR_NH-Asian,covered_NH-Asian,flag_NH-Asian,p_NH-Asian,beta_NH-AmInd-AKNat,se_NH-AmInd-AKNat,OR_NH-AmInd-AKNat,covered_NH-AmInd-AKNat,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,beta_Hispanic,se_Hispanic,OR_Hispanic,covered_Hispanic,flag_Hispanic,p_Hispanic,beta_NH-Other-Multi,se_NH-Other-Multi,OR_NH-Other-Multi,covered_NH-Other-Multi,flag_NH-Other-Multi,p_NH-Other-Multi
10,3,0.01351579338252499,-0.546874323830222,0.05990983533058928,0.5787559899496612,True,True,6.959004340561888e-20,-0.2063280618442925,0.0326679156885019,0.8135661324923994,True,True,2.6855258865726473e-10,-0.03566938481979078,0.1863798035610214,0.9649592709340782,True,False,0.8482278124312247,-0.31032294575975783,0.029450783734655265,0.7332101308826976,True,True,5.832920160939842e-26,-0.010623942797488715,0.06809391542181852,0.9894322919616549,True,False,0.8760180655354005
11,3,0.021584528718446738,-0.5553219848594405,0.05990983533058928,0.5738874483751678,True,True,1.8737892592259352e-20,-0.17595685515160114,0.0326679156885019,0.8386541661633753,True,True,7.195152168950536e-08,0.25474077676058643,0.1863798035610214,1.2901271465848156,True,False,0.1716932828795843,-0.28368316884975286,0.029450783734655265,0.753005182414199,True,True,5.832267162056573e-22,-0.031457612932163724,0.06809391542181852,0.9690320300096312,True,False,0.644100024116215
12,3,0.011247614377071521,-0.511076568767668,0.05990983533058928,0.5998494518894315,True,True,1.4538640275823835e-17,-0.18571967587913774,0.0326679156885019,0.8305063733226887,True,True,1.3075233437019543e-08,0.07338576564152018,0.1863798035610214,1.0761455968481628,True,False,0.6937707013965919,-0.2795760343372897,0.029450783734655265,0.7561042357450236,True,True,2.244976923191401e-21,-0.024044765869422394,0.06809391542181852,0.9762420064575228,True,False,0.7240046177864627
13,3,0.03270287797641994,-0.44724670807267186,0.05990983533058928,0.6393861470910803,True,True,8.309092435870158e-14,-0.2447280547508084,0.0326679156885019,0.7829174199673388,True,True,6.814865619016426e-14,0.09975964334581397,0.1863798035610214,1.1049053148125099,True,False,0.5924775393720267,-0.340550772414304,0.029450783734655265,0.711378407241548,True,True,6.31680917491318e-31,-0.07919840093950545,0.06809391542181852,0.9238566122411944,True,False,0.24479865566009196
14,3,0.04288044094211759,-0.37342787677562755,0.05990983533058928,0.6883706320155606,False,True,4.5710484246223633e-10,-0.2401684132355964,0.0326679156885019,0.7864953936782048,True,True,1.955359768819172e-13,-0.05140575103728843,0.1863798035610214,0.9498931721896104,True,False,0.7826926120770197,-0.28052876936518645,0.029450783734655265,0.7553842118053664,True,True,1.6450033323883976e-21,0.011162497835361903,0.06809391542181852,1.0112250309730648,True,False,0.8697878421593228
15,3,0.013049824175976629,-0.5274328532696397,0.05990983533058928,0.5901179461871809,True,True,1.3228666203308883e-18,-0.17918345469142558,0.0326679156885019,0.8359525259162349,True,True,4.134739182205228e-08,0.05450827149047039,0.1863798035610214,1.0560212112469851,True,False,0.7699364396098056,-0.2925831205299223,0.029450783734655265,0.7463332068459422,True,True,2.9421815512207413e-23,0.08785165261440031,0.06809391542181852,1.0918261404602567,True,False,0.19699711613842652
16,3,0.0274176970490659,-0.5735455872599847,0.05990983533058928,0.5635238693750769,True,True,1.0336691358782452e-21,-0.23943433563471628,0.0326679156885019,0.787072954291118,True,True,2.3128499251189677e-13,-0.21270659778044992,0.1863798035610214,0.8083932868092979,True,False,0.25376445855446017,-0.28980870185331264,0.029450783734655265,0.7484067227044953,True,True,7.537963378874561e-23,-0.04964604408879654,0.06809391542181852,0.9515661773727457,True,False,0.4659515400326173
17,3,0.02923863826084161,-0.5565945945710535,0.05990983533058928,0.5731575781534631,True,True,1.5351056883053466e-20,-0.25455838700144745,0.0326679156885019,0.7752587867333961,True,True,6.5797283140214106e-15,-0.15800739729944555,0.1863798035610214,0.8538434658093242,True,False,0.3965655020516491,-0.31478286551848583,0.029450783734655265,0.7299473538029491,True,True,1.1529678185180197e-26,0.07621623685110054,0.06809391542181852,1.079195910853862,True,False,0.26302020934654924
18,3,0.012442212165542199,-0.5068007070020056,0.05990983533058928,0.6024198165717914,True,True,2.6877800694868042e-17,-0.22758383249640038,0.0326679156885019,0.7964556498333156,True,True,3.2472524645842436e-12,-0.06954833734099124,0.1863798035610214,0.932815042495987,True,False,0.7090339574683968,-0.31487852525569165,0.029450783734655265,0.7298775305705995,True,True,1.1132881788889078e-26,0.002072260084122102,0.06809391542181852,1.0020744086989568,True,False,0.975722219261268
19,3,0.033911759129507356,-0.6332758051228868,0.05990983533058928,0.530849988533464,False,True,4.083924811413655e-26,-0.2117661100045556,0.0326679156885019,0.8091539284446703,True,True,9.028200239527428e-11,-0.12801669053124,0.1863798035610214,0.879838694046884,True,False,0.4921714335037979,-0.32249377735586554,0.029450783734655265,0.7243404391056768,True,True,6.625620858976588e-28,0.0321882416690244,0.06809391542181852,1.0327118864183527,True,False,0.636424629436683
20,3,0.026517951314966887,-0.5635440635058103,0.05990983533058928,0.569188245720518,True,True,5.127538980036889e-21,-0.2523530951726037,0.0326679156885019,0.7769703451502608,True,True,1.1202963535858848e-14,-0.1744412292570363,0.1863798035610214,0.8399262158664274,True,False,0.3493015504998529,-0.300609014963503,0.029450783734655265,0.7403671886566537,True,True,1.8416687381441602e-24,0.04334406311012727,0.06809391542181852,1.044297137166965,True,False,0.5244287074176464
