draw,pipeline,S,flag_NH-Black,p_NH-Black,flag_NH-Asian,p_NH-Asian,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,flag_Hispanic,p_Hispanic,flag_NH-Other-Multi,p_NH-Other-Multi
88,A_noQ,5,True,2.6319524314274395e-20,True,1.1284953623151686e-07,True,0.011779998944161001,True,8.336038256513011e-258,True,6.80344365753136e-21
89,A_good,0,False,0.9845700578758582,False,0.7886548207235827,False,0.31940292340886556,False,0.35858344879453463,False,0.9022732029236799
89,A_noQ,5,True,1.8449518015095081e-22,True,2.2257028627695274e-07,True,7.282044937740546e-07,True,6.527019985847028e-270,True,2.337507856811428e-21
90,A_good,0,False,0.13214186205035608,False,0.6354083698340405,False,0.5711425162261021,False,0.16579313427880482,False,0.6119841807388663
90,A_noQ,5,True,1.4618650354898006e-28,True,9.932321776621578e-08,True,2.3816076605801913e-05,True,1.186268254695821e-278,True,2.1143980193124207e-17
91,A_good,0,False,0.42333353706433663,False,0.7420372391154295,False,0.7463936643679133,False,0.9755497730578451,False,0.9005670747106703
91,A_noQ,5,True,3.642067208952835e-23,True,1.4150231798690736e-08,True,0.0030150005027684075,True,1.5489850150236459e-271,True,3.0584619152528113e-20
92,A_good,0,False,0.07965924206557165,False,0.907437398681949,False,0.3636612643273679,False,0.07529511236530749,False,0.8813792174521474
92,A_noQ,5,True,2.6827002454449177e-27,True,5.822455959970196e-07,True,1.2201852229672225e-07,True,1.4092174380732382e-292,True,7.465989282637422e-20
93,A_good,0,False,0.7621273731907383,False,0.9882258981033437,False,0.37637870892358305,False,0.5643101025537303,False,0.6986303708062993
93,A_noQ,5,True,2.68380508947838e-19,True,2.0021295320537297e-07,True,0.0025896076389685715,True,9.097232755674996e-273,True,1.3158570844581335e-22
94,A_good,0,False,0.7541784165386413,False,0.9883825072599225,False,0.6050256566344681,False,0.747944957177705,False,0.265305626941454
94,A_noQ,5,True,3.197188645780672e-20,True,3.353032800847277e-08,True,0.00032304605188612914,True,5.221701738741792e-293,True,5.635547891253216e-17
95,A_good,0,False,0.3618916842281056,False,0.9947185028309488,False,0.33545784050894456,False,0.448342279340167,False,0.03611235934525913
95,A_noQ,5,True,1.2055454725634186e-17,True,8.772424899215194e-08,True,0.003079874939793648,True,1.6946354657449973e-263,True,3.7390083969444366e-25
96,A_good,0,False,0.1657332732487975,False,0.5090801703380778,False,0.7850794811477622,False,0.5441286691660747,False,0.2511105907542729
96,A_noQ,5,True,1.0275040690327376e-24,True,4.435476949086241e-08,True,2.6922359919702983e-05,True,5.422464245996073e-259,True,1.382497370838305e-23
97,A_good,0,False,0.5652059316844562,False,0.4479388250139297,False,0.6880970901662298,False,0.1108102078191739,False,0.21134875536347142
