draw,S,mae_or_nonnull,beta_NH-Black,se_NH-Black,OR_NH-Black,covered_NH-Black,flag_NH-Black,p_NH-Black,beta_NH-Asian,se_NH-Asian,OR_NH-Asian,covered_NH-Asian,flag_NH-Asian,p_NH-Asian,beta_NH-AmInd-AKNat,se_NH-AmInd-AKNat,OR_NH-AmInd-AKNat,covered_NH-AmInd-AKNat,flag_NH-AmInd-AKNat,p_NH-AmInd-AKNat,beta_Hispanic,se_Hispanic,OR_Hispanic,covered_Hispanic,flag_Hispanic,p_Hispanic,beta_NH-Other-Multi,se_NH-Other-Multi,OR_NH-Other-Multi,covered_NH-Other-Multi,flag_NH-Other-Multi,p_NH-Other-Multi
10,3,0.021588902594070387,-0.5094714351812437,0.05958663319553282,0.6008130635472839,True,True,9.431606895696305e-17,-0.24316514536948305,0.03250029619979653,0.7841420056567667,True,True,1.1044235530117136e-13,0.012790361229385502,0.17949701453647213,1.0128725077538687,True,False,0.9469260371695691,-0.26751534820855505,0.02952618120619177,0.7652785848773644,True,True,8.317736413737271e-20,0.06776826471641874,0.06716508508995311,1.0701172958082317,True,False,0.307515955731955
11,3,0.016310871271902967,-0.5499959324193241,0.05958663319553282,0.5769521571751592,True,True,4.232019925841637e-16,-0.205792213280777,0.03250029619979653,0.8140021975578057,True,True,6.795108724948289e-11,0.13678936975410932,0.17949701453647213,1.146586617263268,True,False,0.5680791378589978,-0.31993992068130866,0.02952618120619177,0.7261926649236593,True,True,3.18561640543821e-25,-0.07207805630708451,0.06716508508995311,0.9304582648405402,True,False,0.2620484392491711
12,3,0.017441444285405727,-0.47003234381363806,0.05958663319553282,0.624982053652723,True,True,1.8702330202218184e-14,-0.22778806761458145,0.03250029619979653,0.7962930022292877,True,True,5.329026373025241e-13,-0.3213503094457864,0.17949701453647213,0.7251691728787057,True,False,0.06679926198165166,-0.2846820320775947,0.02952618120619177,0.7522534087491514,True,True,3.8263902331023892e-19,0.04980222826905492,0.06716508508995311,1.0510632052297748,True,False,0.45059705528297755
13,3,0.03349250707926976,-0.6238232248586275,0.05958663319553282,0.5358916816225683,False,True,1.8649622300634172e-28,-0.21988785335195515,0.03250029619979653,0.8026088028024392,True,True,5.841344411546934e-09,-0.22234718947277113,0.17949701453647213,0.8006373432173768,True,False,0.1536765206283665,-0.2816538606141618,0.02952618120619177,0.7545348135539194,True,True,8.214800246941369e-21,0.00493515573183823,0.06716508508995311,1.0049473536708746,True,False,0.9433114584170438
14,3,0.015878666098820788,-0.4449922771741288,0.05958663319553282,0.6408292250257267,True,True,6.435057947344069e-13,-0.21286325167424391,0.03250029619979653,0.8082666587718489,True,True,2.4781245922292165e-11,-0.06881301893136067,0.17949701453647213,0.9335012108146958,True,False,0.7126159890976185,-0.3038861428015587,0.02952618120619177,0.7379448820044817,True,True,1.17375307654598e-25,0.012397810185259631,0.06716508508995311,1.0124749816231373,True,False,0.8543281784176422
15,3,0.02406883883178912,-0.4779564646721996,0.05958663319553282,0.6200491904391633,True,True,6.331508305465885e-17,-0.24474229170121878,0.03250029619979653,0.7829062736901999,True,True,1.0825586897512254e-14,-0.0496131678632038,0.17949701453647213,0.9515974617913134,True,False,0.7521062553253212,-0.269604164226514,0.02952618120619177,0.7636817270627735,True,True,9.306614224763806e-18,-0.016090303514782668,0.06716508508995311,0.9840384539118134,True,False,0.7813977438500903
16,3,0.037523252168114106,-0.44906916490391474,0.05958663319553282,0.6382219546070089,True,True,4.3505608053704965e-15,-0.2704168443785848,0.03250029619979653,0.7630613501988164,False,True,8.624073600998552e-15,0.04313998126902434,0.17949701453647213,1.0440840368302475,True,False,0.7935914875760235,-0.33462112425608886,0.02952618120619177,0.7156091619509165,True,True,1.3374263171873236e-31,-0.004332682074194056,0.06716508508995311,0.9956766904518396,True,False,0.9466350325475228
17,3,0.022258343864254588,-0.47290048095907855,0.05958663319553282,0.6231920875705655,True,True,9.067358518457069e-18,-0.16030206251324594,0.03250029619979653,0.8518864271433056,True,True,8.208860221086163e-06,0.11835491725670612,0.17949701453647213,1.1256435508002545,True,False,0.43661741369325313,-0.2773672531135022,0.02952618120619177,0.7577761503512257,True,True,2.9666999281772354e-21,0.08871146842912705,0.06716508508995311,1.0927653135428317,True,False,0.19617497998350475
18,3,0.027016276803190853,-0.5634463981576991,0.05958663319553282,0.5692438384033722,True,True,1.2094393743695233e-17,-0.24102364978721938,0.03250029619979653,0.785823041620857,True,True,1.476560541118359e-13,0.15846450218689007,0.17949701453647213,1.171710330332633,True,False,0.4094210426426089,-0.3147601665560957,0.02952618120619177,0.7299639230385313,True,True,9.655854809846518e-25,-0.0343497238772158,0.06716508508995311,0.9662335306055376,True,False,0.6299545826057407
19,3,0.02341078142738029,-0.5388331853420848,0.05958663319553282,0.5834286084242505,True,True,5.188832121144144e-19,-0.24378948688478078,0.03250029619979653,0.7836525860471347,True,True,8.500422788554846e-13,-0.038682825450695985,0.17949701453647213,0.9620558003751118,True,False,0.8151160610289128,-0.28386224841818825,0.02952618120619177,0.7528703466446287,True,True,1.5629849359642837e-19,0.04637811666316435,0.06716508508995311,1.0474704020999999,True,False,0.47299791439434424
